name,level,exp
Scyther,1,0
Scyther,21,75148
Scyther,41,599418
Scyther,61,2024034
Scyther,81,4833750
Scyther,2,164
Scyther,22,86955
Scyther,42,645495
Scyther,62,2127123
Scyther,82,5023781
Scyther,3,236
Scyther,23,99941
Scyther,43,693877
Scyther,63,2233685
Scyther,83,5220270
Scyther,4,420
Scyther,24,114163
Scyther,44,744621
Scyther,64,2343783
Scyther,84,5423832
Scyther,5,773
Scyther,25,129676
Scyther,45,797783
Scyther,65,2457481
Scyther,85,5635282
Scyther,6,1350
Scyther,26,146537
Scyther,46,853421
Scyther,66,2574846
Scyther,86,5855718
Scyther,7,2208
Scyther,27,164802
Scyther,47,911592
Scyther,67,2695947
Scyther,87,6086655
Scyther,8,3404
Scyther,28,184527
Scyther,48,972351
Scyther,68,2820854
Scyther,88,6330223
Scyther,9,4992
Scyther,29,205768
Scyther,49,1035757
Scyther,69,2949641
Scyther,89,6589480
Scyther,10,7030
Scyther,30,228582
Scyther,50,1101867
Scyther,70,3082385
Scyther,90,6868925
Scyther,11,9573
Scyther,31,253024
Scyther,51,1170737
Scyther,71,3219167
Scyther,91,7175339
Scyther,12,12677
Scyther,32,279152
Scyther,52,1242425
Scyther,72,3360075
Scyther,92,7519232
Scyther,13,16399
Scyther,33,307021
Scyther,53,1316989
Scyther,73,3505202
Scyther,93,7917404
Scyther,14,20795
Scyther,34,336687
Scyther,54,1394486
Scyther,74,3654650
Scyther,94,8397665
Scyther,15,25921
Scyther,35,368207
Scyther,55,1474976
Scyther,75,3808534
Scyther,95,9007950
Scyther,16,31833
Scyther,36,401638
Scyther,56,1558515
Scyther,76,3966980
Scyther,96,9834853
Scyther,17,38587
Scyther,37,437035
Scyther,57,1645163
Scyther,77,4130135
Scyther,97,11043806
Scyther,18,46239
Scyther,38,474456
Scyther,58,1734980
Scyther,78,4298167
Scyther,98,12972939
Scyther,19,54846
Scyther,39,513955
Scyther,59,1828023
Scyther,79,4471277
Scyther,99,16373645
Scyther,20,64464
Scyther,40,555590
Scyther,60,1924354
Scyther,80,4649706
Scyther,100,23103139
Jynx,1,0
Jynx,21,55055
Jynx,41,439146
Jynx,61,1482848
Jynx,81,3541304
Jynx,2,120
Jynx,22,63705
Jynx,42,472902
Jynx,62,1558374
Jynx,82,3680524
Jynx,3,173
Jynx,23,73219
Jynx,43,508348
Jynx,63,1636443
Jynx,83,3824476
Jynx,4,308
Jynx,24,83638
Jynx,44,545524
Jynx,64,1717103
Jynx,84,3973610
Jynx,5,566
Jynx,25,95003
Jynx,45,584472
Jynx,65,1800400
Jynx,85,4128522
Jynx,6,989
Jynx,26,107356
Jynx,46,625234
Jynx,66,1886385
Jynx,86,4290018
Jynx,7,1618
Jynx,27,120737
Jynx,47,667851
Jynx,67,1975106
Jynx,87,4459207
Jynx,8,2493
Jynx,28,135188
Jynx,48,712364
Jynx,68,2066615
Jynx,88,4637650
Jynx,9,3657
Jynx,29,150750
Jynx,49,758817
Jynx,69,2160967
Jynx,89,4827587
Jynx,10,5150
Jynx,30,167463
Jynx,50,807250
Jynx,70,2258218
Jynx,90,5032314
Jynx,11,7013
Jynx,31,185371
Jynx,51,857705
Jynx,71,2358427
Jynx,91,5256799
Jynx,12,9287
Jynx,32,204512
Jynx,52,910226
Jynx,72,2461659
Jynx,92,5508742
Jynx,13,12014
Jynx,33,224929
Jynx,53,964853
Jynx,73,2567982
Jynx,93,5800451
Jynx,14,15235
Jynx,34,246664
Jynx,54,1021629
Jynx,74,2677471
Jynx,94,6152300
Jynx,15,18990
Jynx,35,269756
Jynx,55,1080597
Jynx,75,2790209
Jynx,95,6599407
Jynx,16,23321
Jynx,36,294248
Jynx,56,1141800
Jynx,76,2906290
Jynx,96,7205213
Jynx,17,28269
Jynx,37,320181
Jynx,57,1205280
Jynx,77,3025821
Jynx,97,8090916
Jynx,18,33876
Jynx,38,347596
Jynx,58,1271081
Jynx,78,3148924
Jynx,98,9504238
Jynx,19,40181
Jynx,39,376534
Jynx,59,1339247
Jynx,79,3275748
Jynx,99,11995665
Jynx,20,47227
Jynx,40,407037
Jynx,60,1409821
Jynx,80,3406469
Jynx,100,16925829
Electabuzz,1,0
Electabuzz,21,62690
Electabuzz,41,500049
Electabuzz,61,1688499
Electabuzz,81,4032433
Electabuzz,2,137
Electabuzz,22,72540
Electabuzz,42,538487
Electabuzz,62,1774499
Electabuzz,82,4190961
Electabuzz,3,197
Electabuzz,23,83374
Electabuzz,43,578849
Electabuzz,63,1863395
Electabuzz,83,4354878
Electabuzz,4,350
Electabuzz,24,95238
Electabuzz,44,621181
Electabuzz,64,1955241
Electabuzz,84,4524694
Electabuzz,5,644
Electabuzz,25,108179
Electabuzz,45,665530
Electabuzz,65,2050091
Electabuzz,85,4701091
Electabuzz,6,1126
Electabuzz,26,122245
Electabuzz,46,711945
Electabuzz,66,2148000
Electabuzz,86,4884984
Electabuzz,7,1842
Electabuzz,27,137482
Electabuzz,47,760472
Electabuzz,67,2249025
Electabuzz,87,5077637
Electabuzz,8,2839
Electabuzz,28,153937
Electabuzz,48,811159
Electabuzz,68,2353226
Electabuzz,88,5280828
Electabuzz,9,4164
Electabuzz,29,171657
Electabuzz,49,864054
Electabuzz,69,2460663
Electabuzz,89,5497106
Electabuzz,10,5864
Electabuzz,30,190688
Electabuzz,50,919204
Electabuzz,70,2571401
Electabuzz,90,5730226
Electabuzz,11,7986
Electabuzz,31,211079
Electabuzz,51,976657
Electabuzz,71,2685508
Electabuzz,91,5985844
Electabuzz,12,10576
Electabuzz,32,232875
Electabuzz,52,1036461
Electabuzz,72,2803057
Electabuzz,92,6272728
Electabuzz,13,13681
Electabuzz,33,256124
Electabuzz,53,1098664
Electabuzz,73,2924125
Electabuzz,93,6604893
Electabuzz,14,17348
Electabuzz,34,280873
Electabuzz,54,1163315
Electabuzz,74,3048799
Electabuzz,94,7005539
Electabuzz,15,21624
Electabuzz,35,307168
Electabuzz,55,1230461
Electabuzz,75,3177172
Electabuzz,95,7514653
Electabuzz,16,26556
Electabuzz,36,335056
Electabuzz,56,1300152
Electabuzz,76,3309352
Electabuzz,96,8204476
Electabuzz,17,32190
Electabuzz,37,364586
Electabuzz,57,1372436
Electabuzz,77,3445460
Electabuzz,97,9213014
Electabuzz,18,38574
Electabuzz,38,395802
Electabuzz,58,1447363
Electabuzz,78,3585637
Electabuzz,98,10822345
Electabuzz,19,45754
Electabuzz,39,428754
Electabuzz,59,1524982
Electabuzz,79,3730049
Electabuzz,99,13659297
Electabuzz,20,53777
Electabuzz,40,463487
Electabuzz,60,1605344
Electabuzz,80,3878899
Electabuzz,100,19273207
Magmar,1,0
Magmar,21,67111
Magmar,41,535309
Magmar,61,1807560
Magmar,81,4316772
Magmar,2,147
Magmar,22,77655
Magmar,42,576458
Magmar,62,1899623
Magmar,82,4486478
Magmar,3,211
Magmar,23,89252
Magmar,43,619665
Magmar,63,1994788
Magmar,83,4661952
Magmar,4,375
Magmar,24,101953
Magmar,44,664982
Magmar,64,2093111
Magmar,84,4843743
Magmar,5,690
Magmar,25,115807
Magmar,45,712459
Magmar,65,2194649
Magmar,85,5032578
Magmar,6,1206
Magmar,26,130865
Magmar,46,762146
Magmar,66,2299462
Magmar,86,5229438
Magmar,7,1972
Magmar,27,147176
Magmar,47,814095
Magmar,67,2407611
Magmar,87,5435676
Magmar,8,3040
Magmar,28,164791
Magmar,48,868357
Magmar,68,2519159
Magmar,88,5653194
Magmar,9,4458
Magmar,29,183761
Magmar,49,924981
Magmar,69,2634171
Magmar,89,5884723
Magmar,10,6278
Magmar,30,204134
Magmar,50,984020
Magmar,70,2752718
Magmar,90,6134281
Magmar,11,8549
Magmar,31,225963
Magmar,51,1045524
Magmar,71,2874871
Magmar,91,6407923
Magmar,12,11321
Magmar,32,249296
Magmar,52,1109545
Magmar,72,3000708
Magmar,92,6715036
Magmar,13,14645
Magmar,33,274184
Magmar,53,1176134
Magmar,73,3130314
Magmar,93,7070623
Magmar,14,18571
Magmar,34,300678
Magmar,54,1245343
Magmar,74,3263778
Magmar,94,7499519
Magmar,15,23149
Magmar,35,328827
Magmar,55,1317224
Magmar,75,3401204
Magmar,95,8044533
Magmar,16,28428
Magmar,36,358682
Magmar,56,1391829
Magmar,76,3542704
Magmar,96,8782997
Magmar,17,34460
Magmar,37,390294
Magmar,57,1469210
Magmar,77,3688409
Magmar,97,9862650
Magmar,18,41294
Magmar,38,423712
Magmar,58,1549420
Magmar,78,3838470
Magmar,98,11585459
Magmar,19,48980
Magmar,39,458987
Magmar,59,1632513
Magmar,79,3993066
Magmar,99,14622453
Magmar,20,57569
Magmar,40,496169
Magmar,60,1718541
Magmar,80,4152411
Magmar,100,20632215
Pinsir,1,0
Pinsir,21,80372
Pinsir,41,641089
Pinsir,61,2164742
Pinsir,81,5169787
Pinsir,2,176
Pinsir,22,93000
Pinsir,42,690369
Pinsir,62,2274998
Pinsir,82,5373028
Pinsir,3,252
Pinsir,23,106889
Pinsir,43,742114
Pinsir,63,2388968
Pinsir,83,5583176
Pinsir,4,449
Pinsir,24,122100
Pinsir,44,796386
Pinsir,64,2506720
Pinsir,84,5800890
Pinsir,5,826
Pinsir,25,138691
Pinsir,45,853244
Pinsir,65,2628322
Pinsir,85,6027040
Pinsir,6,1444
Pinsir,26,156724
Pinsir,46,912750
Pinsir,66,2753846
Pinsir,86,6262800
Pinsir,7,2362
Pinsir,27,176259
Pinsir,47,974964
Pinsir,67,2883366
Pinsir,87,6509792
Pinsir,8,3640
Pinsir,28,197355
Pinsir,48,1039948
Pinsir,68,3016957
Pinsir,88,6770292
Pinsir,9,5339
Pinsir,29,220073
Pinsir,49,1107762
Pinsir,69,3154696
Pinsir,89,7047572
Pinsir,10,7518
Pinsir,30,244472
Pinsir,50,1178467
Pinsir,70,3296668
Pinsir,90,7346444
Pinsir,11,10238
Pinsir,31,270614
Pinsir,51,1252125
Pinsir,71,3442960
Pinsir,91,7674160
Pinsir,12,13559
Pinsir,32,298558
Pinsir,52,1328797
Pinsir,72,3593663
Pinsir,92,8041960
Pinsir,13,17539
Pinsir,33,328364
Pinsir,53,1408544
Pinsir,73,3748879
Pinsir,93,8467812
Pinsir,14,22241
Pinsir,34,360093
Pinsir,54,1491429
Pinsir,74,3908717
Pinsir,94,8981460
Pinsir,15,27723
Pinsir,35,393805
Pinsir,55,1577514
Pinsir,75,4073298
Pinsir,95,9634171
Pinsir,16,34046
Pinsir,36,429560
Pinsir,56,1666861
Pinsir,76,4242760
Pinsir,96,10518560
Pinsir,17,41269
Pinsir,37,467417
Pinsir,57,1759533
Pinsir,77,4417256
Pinsir,97,11811557
Pinsir,18,49454
Pinsir,38,507439
Pinsir,58,1855593
Pinsir,78,4596970
Pinsir,98,13874801
Pinsir,19,58659
Pinsir,39,549685
Pinsir,59,1955105
Pinsir,79,4782115
Pinsir,99,17511920
Pinsir,20,68945
Pinsir,40,594214
Pinsir,60,2058133
Pinsir,80,4972948
Pinsir,100,24709240
Tauros,1,0
Tauros,21,84793
Tauros,41,676349
Tauros,61,2283803
Tauros,81,5454125
Tauros,2,185
Tauros,22,98115
Tauros,42,728339
Tauros,62,2400123
Tauros,82,5668544
Tauros,3,266
Tauros,23,112768
Tauros,43,782930
Tauros,63,2520361
Tauros,83,5890251
Tauros,4,474
Tauros,24,128815
Tauros,44,840187
Tauros,64,2644589
Tauros,84,6119939
Tauros,5,872
Tauros,25,146319
Tauros,45,900173
Tauros,65,2772880
Tauros,85,6358527
Tauros,6,1523
Tauros,26,165344
Tauros,46,962951
Tauros,66,2905308
Tauros,86,6607254
Tauros,7,2492
Tauros,27,185953
Tauros,47,1028588
Tauros,67,3041951
Tauros,87,6867830
Tauros,8,3841
Tauros,28,208209
Tauros,48,1097145
Tauros,68,3182889
Tauros,88,7142658
Tauros,9,5633
Tauros,29,232177
Tauros,49,1168689
Tauros,69,3328205
Tauros,89,7435189
Tauros,10,7932
Tauros,30,257918
Tauros,50,1243283
Tauros,70,3477985
Tauros,90,7750498
Tauros,11,10801
Tauros,31,285498
Tauros,51,1320992
Tauros,71,3632322
Tauros,91,8096238
Tauros,12,14304
Tauros,32,314979
Tauros,52,1401881
Tauros,72,3791314
Tauros,92,8484267
Tauros,13,18504
Tauros,33,346424
Tauros,53,1486014
Tauros,73,3955067
Tauros,93,8933541
Tauros,14,23464
Tauros,34,379898
Tauros,54,1573458
Tauros,74,4123696
Tauros,94,9475440
Tauros,15,29248
Tauros,35,415464
Tauros,55,1664278
Tauros,75,4297330
Tauros,95,10164050
Tauros,16,35918
Tauros,36,453185
Tauros,56,1758539
Tauros,76,4476111
Tauros,96,11097080
Tauros,17,43539
Tauros,37,493125
Tauros,57,1856307
Tauros,77,4660206
Tauros,97,12461193
Tauros,18,52174
Tauros,38,535348
Tauros,58,1957651
Tauros,78,4849804
Tauros,98,14637915
Tauros,19,61885
Tauros,39,579917
Tauros,59,2062636
Tauros,79,5045131
Tauros,99,18475075
Tauros,20,72737
Tauros,40,626896
Tauros,60,2171330
Tauros,80,5246460
Tauros,100,26068248
Magikarp,1,0
Magikarp,21,8037
Magikarp,41,64108
Magikarp,61,216474
Magikarp,81,516978
Magikarp,2,17
Magikarp,22,9300
Magikarp,42,69036
Magikarp,62,227499
Magikarp,82,537302
Magikarp,3,25
Magikarp,23,10688
Magikarp,43,74211
Magikarp,63,238896
Magikarp,83,558317
Magikarp,4,44
Magikarp,24,12210
Magikarp,44,79638
Magikarp,64,250672
Magikarp,84,580089
Magikarp,5,82
Magikarp,25,13869
Magikarp,45,85324
Magikarp,65,262832
Magikarp,85,602704
Magikarp,6,144
Magikarp,26,15672
Magikarp,46,91275
Magikarp,66,275384
Magikarp,86,626280
Magikarp,7,236
Magikarp,27,17625
Magikarp,47,97496
Magikarp,67,288336
Magikarp,87,650979
Magikarp,8,364
Magikarp,28,19735
Magikarp,48,103994
Magikarp,68,301695
Magikarp,88,677029
Magikarp,9,533
Magikarp,29,22007
Magikarp,49,110776
Magikarp,69,315469
Magikarp,89,704757
Magikarp,10,751
Magikarp,30,24447
Magikarp,50,117846
Magikarp,70,329666
Magikarp,90,734644
Magikarp,11,1023
Magikarp,31,27061
Magikarp,51,125212
Magikarp,71,344296
Magikarp,91,767416
Magikarp,12,1355
Magikarp,32,29855
Magikarp,52,132879
Magikarp,72,359366
Magikarp,92,804196
Magikarp,13,1753
Magikarp,33,32836
Magikarp,53,140854
Magikarp,73,374887
Magikarp,93,846781
Magikarp,14,2224
Magikarp,34,36009
Magikarp,54,149142
Magikarp,74,390871
Magikarp,94,898146
Magikarp,15,2772
Magikarp,35,39380
Magikarp,55,157751
Magikarp,75,407329
Magikarp,95,963417
Magikarp,16,3404
Magikarp,36,42956
Magikarp,56,166686
Magikarp,76,424276
Magikarp,96,1051856
Magikarp,17,4126
Magikarp,37,46741
Magikarp,57,175953
Magikarp,77,441725
Magikarp,97,1181155
Magikarp,18,4945
Magikarp,38,50743
Magikarp,58,185559
Magikarp,78,459697
Magikarp,98,1387480
Magikarp,19,5865
Magikarp,39,54968
Magikarp,59,195510
Magikarp,79,478211
Magikarp,99,1751192
Magikarp,20,6894
Magikarp,40,59421
Magikarp,60,205813
Magikarp,80,497294
Magikarp,100,2470924
Gyarados,1,0
Gyarados,21,85998
Gyarados,41,685965
Gyarados,61,2316274
Gyarados,81,5531672
Gyarados,2,188
Gyarados,22,99510
Gyarados,42,738695
Gyarados,62,2434248
Gyarados,82,5749140
Gyarados,3,270
Gyarados,23,114372
Gyarados,43,794062
Gyarados,63,2556196
Gyarados,83,5973999
Gyarados,4,481
Gyarados,24,130647
Gyarados,44,852133
Gyarados,64,2682190
Gyarados,84,6206953
Gyarados,5,884
Gyarados,25,148400
Gyarados,45,912971
Gyarados,65,2812304
Gyarados,85,6448932
Gyarados,6,1545
Gyarados,26,167695
Gyarados,46,976643
Gyarados,66,2946616
Gyarados,86,6701196
Gyarados,7,2527
Gyarados,27,188597
Gyarados,47,1043212
Gyarados,67,3085202
Gyarados,87,6965477
Gyarados,8,3895
Gyarados,28,211170
Gyarados,48,1112744
Gyarados,68,3228144
Gyarados,88,7244212
Gyarados,9,5713
Gyarados,29,235478
Gyarados,49,1185305
Gyarados,69,3375525
Gyarados,89,7540902
Gyarados,10,8045
Gyarados,30,261586
Gyarados,50,1260960
Gyarados,70,3527435
Gyarados,90,7860695
Gyarados,11,10955
Gyarados,31,289557
Gyarados,51,1339774
Gyarados,71,3683967
Gyarados,91,8211351
Gyarados,12,14508
Gyarados,32,319457
Gyarados,52,1421812
Gyarados,72,3845219
Gyarados,92,8604897
Gyarados,13,18767
Gyarados,33,351350
Gyarados,53,1507142
Gyarados,73,4011300
Gyarados,93,9060558
Gyarados,14,23798
Gyarados,34,385300
Gyarados,54,1595829
Gyarados,74,4182327
Gyarados,94,9610162
Gyarados,15,29664
Gyarados,35,421371
Gyarados,55,1687940
Gyarados,75,4358429
Gyarados,95,10308563
Gyarados,16,36429
Gyarados,36,459629
Gyarados,56,1783542
Gyarados,76,4539753
Gyarados,96,11254859
Gyarados,17,44158
Gyarados,37,500137
Gyarados,57,1882700
Gyarados,77,4726464
Gyarados,97,12638366
Gyarados,18,52916
Gyarados,38,542960
Gyarados,58,1985485
Gyarados,78,4918758
Gyarados,98,14846037
Gyarados,19,62765
Gyarados,39,588163
Gyarados,59,2091962
Gyarados,79,5116863
Gyarados,99,18737754
Gyarados,20,73771
Gyarados,40,635809
Gyarados,60,2202202
Gyarados,80,5321054
Gyarados,100,26438886
Lapras,1,0
Lapras,21,88007
Lapras,41,701992
Lapras,61,2370393
Lapras,81,5660916
Lapras,2,192
Lapras,22,101835
Lapras,42,755954
Lapras,62,2491123
Lapras,82,5883465
Lapras,3,276
Lapras,23,117044
Lapras,43,812615
Lapras,63,2615920
Lapras,83,6113578
Lapras,4,492
Lapras,24,133699
Lapras,44,872042
Lapras,64,2744858
Lapras,84,6351975
Lapras,5,905
Lapras,25,151867
Lapras,45,934302
Lapras,65,2878013
Lapras,85,6599608
Lapras,6,1581
Lapras,26,171613
Lapras,46,999461
Lapras,66,3015462
Lapras,86,6857766
Lapras,7,2586
Lapras,27,193003
Lapras,47,1067586
Lapras,67,3157286
Lapras,87,7128222
Lapras,8,3986
Lapras,28,216104
Lapras,48,1138743
Lapras,68,3303567
Lapras,88,7413470
Lapras,9,5846
Lapras,29,240980
Lapras,49,1212999
Lapras,69,3454393
Lapras,89,7717092
Lapras,10,8233
Lapras,30,267697
Lapras,50,1290421
Lapras,70,3609852
Lapras,90,8044356
Lapras,11,11211
Lapras,31,296323
Lapras,51,1371077
Lapras,71,3770041
Lapras,91,8403205
Lapras,12,14847
Lapras,32,326921
Lapras,52,1455032
Lapras,72,3935061
Lapras,92,8805946
Lapras,13,19206
Lapras,33,359559
Lapras,53,1542356
Lapras,73,4105022
Lapras,93,9272254
Lapras,14,24354
Lapras,34,394302
Lapras,54,1633115
Lapras,74,4280045
Lapras,94,9834699
Lapras,15,30357
Lapras,35,431216
Lapras,55,1727378
Lapras,75,4460262
Lapras,95,10549417
Lapras,16,37280
Lapras,36,470368
Lapras,56,1825213
Lapras,76,4645822
Lapras,96,11517823
Lapras,17,45190
Lapras,37,511822
Lapras,57,1926689
Lapras,77,4836896
Lapras,97,12933655
Lapras,18,54152
Lapras,38,555646
Lapras,58,2031875
Lapras,78,5033682
Lapras,98,15192907
Lapras,19,64232
Lapras,39,601905
Lapras,59,2140840
Lapras,79,5236415
Lapras,99,19175552
Lapras,20,75495
Lapras,40,650665
Lapras,60,2253656
Lapras,80,5445378
Lapras,100,27056617
Ditto,1,0
Ditto,21,24513
Ditto,41,195532
Ditto,61,660246
Ditto,81,1576785
Ditto,2,53
Ditto,22,28365
Ditto,42,210562
Ditto,62,693874
Ditto,82,1638773
Ditto,3,77
Ditto,23,32601
Ditto,43,226344
Ditto,63,728635
Ditto,83,1702868
Ditto,4,137
Ditto,24,37240
Ditto,44,242897
Ditto,64,764549
Ditto,84,1769271
Ditto,5,252
Ditto,25,42300
Ditto,45,260239
Ditto,65,801638
Ditto,85,1838247
Ditto,6,440
Ditto,26,47801
Ditto,46,278388
Ditto,66,839923
Ditto,86,1910154
Ditto,7,720
Ditto,27,53759
Ditto,47,297364
Ditto,67,879426
Ditto,87,1985486
Ditto,8,1110
Ditto,28,60193
Ditto,48,317184
Ditto,68,920171
Ditto,88,2064939
Ditto,9,1628
Ditto,29,67122
Ditto,49,337867
Ditto,69,962182
Ditto,89,2149509
Ditto,10,2293
Ditto,30,74564
Ditto,50,359432
Ditto,70,1005484
Ditto,90,2240665
Ditto,11,3122
Ditto,31,82537
Ditto,51,381898
Ditto,71,1050102
Ditto,91,2340618
Ditto,12,4135
Ditto,32,91060
Ditto,52,405283
Ditto,72,1096067
Ditto,92,2452797
Ditto,13,5349
Ditto,33,100151
Ditto,53,429606
Ditto,73,1143408
Ditto,93,2582682
Ditto,14,6783
Ditto,34,109828
Ditto,54,454886
Ditto,74,1192158
Ditto,94,2739345
Ditto,15,8455
Ditto,35,120110
Ditto,55,481141
Ditto,75,1242356
Ditto,95,2938422
Ditto,16,10384
Ditto,36,131015
Ditto,56,508392
Ditto,76,1294041
Ditto,96,3208160
Ditto,17,12587
Ditto,37,142562
Ditto,57,536657
Ditto,77,1347263
Ditto,97,3602525
Ditto,18,15083
Ditto,38,154769
Ditto,58,565956
Ditto,78,1402076
Ditto,98,4231814
Ditto,19,17891
Ditto,39,167653
Ditto,59,596307
Ditto,79,1458545
Ditto,99,5341135
Ditto,20,21028
Ditto,40,181235
Ditto,60,627730
Ditto,80,1516749
Ditto,100,7536318
Eevee,1,0
Eevee,21,36971
Eevee,41,294901
Eevee,61,995781
Eevee,81,2378102
Eevee,2,81
Eevee,22,42780
Eevee,42,317569
Eevee,62,1046499
Eevee,82,2471592
Eevee,3,116
Eevee,23,49169
Eevee,43,341372
Eevee,63,1098925
Eevee,83,2568261
Eevee,4,206
Eevee,24,56166
Eevee,44,366337
Eevee,64,1153091
Eevee,84,2668409
Eevee,5,380
Eevee,25,63798
Eevee,45,392492
Eevee,65,1209028
Eevee,85,2772438
Eevee,6,664
Eevee,26,72093
Eevee,46,419865
Eevee,66,1266769
Eevee,86,2880888
Eevee,7,1086
Eevee,27,81079
Eevee,47,448483
Eevee,67,1326348
Eevee,87,2994504
Eevee,8,1674
Eevee,28,90783
Eevee,48,478376
Eevee,68,1387800
Eevee,88,3114334
Eevee,9,2456
Eevee,29,101233
Eevee,49,509570
Eevee,69,1451160
Eevee,89,3241883
Eevee,10,3458
Eevee,30,112457
Eevee,50,542095
Eevee,70,1516467
Eevee,90,3379364
Eevee,11,4709
Eevee,31,124482
Eevee,51,575977
Eevee,71,1583761
Eevee,91,3530113
Eevee,12,6237
Eevee,32,137336
Eevee,52,611246
Eevee,72,1653085
Eevee,92,3699301
Eevee,13,8068
Eevee,33,151047
Eevee,53,647930
Eevee,73,1724484
Eevee,93,3895193
Eevee,14,10231
Eevee,34,165643
Eevee,54,686057
Eevee,74,1798009
Eevee,94,4131471
Eevee,15,12752
Eevee,35,181150
Eevee,55,725656
Eevee,75,1873717
Eevee,95,4431718
Eevee,16,15661
Eevee,36,197597
Eevee,56,766756
Eevee,76,1951669
Eevee,96,4838537
Eevee,17,18984
Eevee,37,215012
Eevee,57,809385
Eevee,77,2031938
Eevee,97,5433316
Eevee,18,22748
Eevee,38,233422
Eevee,58,853573
Eevee,78,2114606
Eevee,98,6382408
Eevee,19,26983
Eevee,39,252855
Eevee,59,899348
Eevee,79,2199772
Eevee,99,8055483
Eevee,20,31714
Eevee,40,273338
Eevee,60,946741
Eevee,80,2287556
Eevee,100,11366250
Vaporeon,1,0
Vaporeon,21,78765
Vaporeon,41,628267
Vaporeon,61,2121447
Vaporeon,81,5066391
Vaporeon,2,172
Vaporeon,22,91140
Vaporeon,42,676561
Vaporeon,62,2229498
Vaporeon,82,5265567
Vaporeon,3,247
Vaporeon,23,104751
Vaporeon,43,727272
Vaporeon,63,2341189
Vaporeon,83,5471513
Vaporeon,4,440
Vaporeon,24,119658
Vaporeon,44,780458
Vaporeon,64,2456585
Vaporeon,84,5684872
Vaporeon,5,810
Vaporeon,25,135917
Vaporeon,45,836179
Vaporeon,65,2575755
Vaporeon,85,5906499
Vaporeon,6,1415
Vaporeon,26,153590
Vaporeon,46,894495
Vaporeon,66,2698769
Vaporeon,86,6137544
Vaporeon,7,2315
Vaporeon,27,172734
Vaporeon,47,955465
Vaporeon,67,2825699
Vaporeon,87,6379596
Vaporeon,8,3568
Vaporeon,28,193408
Vaporeon,48,1019149
Vaporeon,68,2956617
Vaporeon,88,6634886
Vaporeon,9,5232
Vaporeon,29,215671
Vaporeon,49,1085607
Vaporeon,69,3091603
Vaporeon,89,6906621
Vaporeon,10,7368
Vaporeon,30,239583
Vaporeon,50,1154898
Vaporeon,70,3230735
Vaporeon,90,7199515
Vaporeon,11,10033
Vaporeon,31,265202
Vaporeon,51,1227082
Vaporeon,71,3374100
Vaporeon,91,7520676
Vaporeon,12,13287
Vaporeon,32,292587
Vaporeon,52,1302221
Vaporeon,72,3521790
Vaporeon,92,7881120
Vaporeon,13,17189
Vaporeon,33,321797
Vaporeon,53,1380373
Vaporeon,73,3673901
Vaporeon,93,8298455
Vaporeon,14,21796
Vaporeon,34,352891
Vaporeon,54,1461601
Vaporeon,74,3830542
Vaporeon,94,8801831
Vaporeon,15,27169
Vaporeon,35,385929
Vaporeon,55,1545964
Vaporeon,75,3991832
Vaporeon,95,9441487
Vaporeon,16,33365
Vaporeon,36,420968
Vaporeon,56,1633524
Vaporeon,76,4157904
Vaporeon,96,10308188
Vaporeon,17,40444
Vaporeon,37,458069
Vaporeon,57,1724342
Vaporeon,77,4328911
Vaporeon,97,11575326
Vaporeon,18,48465
Vaporeon,38,497290
Vaporeon,58,1818481
Vaporeon,78,4505031
Vaporeon,98,13597305
Vaporeon,19,57486
Vaporeon,39,538691
Vaporeon,59,1916003
Vaporeon,79,4686472
Vaporeon,99,17161681
Vaporeon,20,67566
Vaporeon,40,582330
Vaporeon,60,2016970
Vaporeon,80,4873489
Vaporeon,100,24215055
Jolteon,1,0
Jolteon,21,79166
Jolteon,41,631473
Jolteon,61,2132271
Jolteon,81,5092240
Jolteon,2,173
Jolteon,22,91605
Jolteon,42,680013
Jolteon,62,2240873
Jolteon,82,5292432
Jolteon,3,249
Jolteon,23,105286
Jolteon,43,730982
Jolteon,63,2353134
Jolteon,83,5499429
Jolteon,4,442
Jolteon,24,120268
Jolteon,44,784440
Jolteon,64,2469119
Jolteon,84,5713877
Jolteon,5,814
Jolteon,25,136611
Jolteon,45,840445
Jolteon,65,2588897
Jolteon,85,5936634
Jolteon,6,1422
Jolteon,26,154373
Jolteon,46,899059
Jolteon,66,2712539
Jolteon,86,6168858
Jolteon,7,2327
Jolteon,27,173615
Jolteon,47,960340
Jolteon,67,2840116
Jolteon,87,6412145
Jolteon,8,3586
Jolteon,28,194395
Jolteon,48,1024349
Jolteon,68,2971702
Jolteon,88,6668737
Jolteon,9,5259
Jolteon,29,216772
Jolteon,49,1091145
Jolteon,69,3107376
Jolteon,89,6941859
Jolteon,10,7406
Jolteon,30,240805
Jolteon,50,1160790
Jolteon,70,3247218
Jolteon,90,7236247
Jolteon,11,10085
Jolteon,31,266555
Jolteon,51,1233343
Jolteon,71,3391315
Jolteon,91,7559047
Jolteon,12,13355
Jolteon,32,294080
Jolteon,52,1308865
Jolteon,72,3539758
Jolteon,92,7921330
Jolteon,13,17276
Jolteon,33,323439
Jolteon,53,1387416
Jolteon,73,3692645
Jolteon,93,8340794
Jolteon,14,21907
Jolteon,34,354692
Jolteon,54,1469058
Jolteon,74,3850086
Jolteon,94,8846738
Jolteon,15,27307
